,TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
2083,180.26835630000002,9.084960938,9.0390625,9.2265625,57.43088531,0.162536621,52.98461914,29.36401367,7020.391113,18.12638092,7.95715332
2084,180.3292999,9.119140625,9.067382813,9.2421875,57.55952454,0.163696289,53.009033200000005,29.46777344,7108.516602,17.98032761,7.929147242999999
2085,180.2378845,9.104492188,9.056640625,9.25390625,57.5127449,0.163818359,53.07617188,29.41894531,7327.525390999999,18.71877861,7.926232337999999
2086,180.2226563,9.122070313,9.072265625,9.254882813,57.58291245,0.164489746,53.30810547,29.44946289,7261.42334,18.04062271,7.92263031
2087,180.375,9.07421875,9.033203125,9.200195313,57.46596909,0.16149902300000002,52.80761719,29.13208008,7358.280273,17.737670899999998,7.920779705
2088,180.34452819999998,9.092773438,9.04296875,9.229492188,57.60630035,0.16125488300000002,52.70996094,29.19311523,7239.114745999999,18.09534073,7.891096115
2089,180.3140564,9.08984375,9.041992188,9.2265625,57.36071777,0.163574219,53.01513672,29.35180664,6863.004395,18.12712097,7.919663429
2090,180.34452819999998,9.084960938,9.040039063,9.213867188,57.59460449,0.161682129,52.77099609,29.16259766,7107.657715,17.54207039,7.905492306
2091,180.4664001,9.059570313,9.018554688,9.190429688,57.32563782,0.16125488300000002,52.84423828,29.26635742,7105.939941,17.83069611,7.945183277000001
2092,180.4359436,9.087890625,9.043945313,9.235351563,57.47766113,0.162414551,52.89306641,29.22973633,7199.802734000001,17.91415215,7.890856266
2093,180.34452819999998,9.05078125,9.009765625,9.19921875,57.46596909,0.16003418,52.57568359,28.9855957,6945.659668000001,17.76384735,7.902763367
2094,180.4359436,9.03515625,8.995117188,9.192382813,57.26716614,0.159729004,52.62451172,29.01000977,6992.078613,17.60875702,7.8830385210000005
2095,180.2835999,9.069335938,9.021484375,9.211914063,57.45427322,0.160583496,52.79541016,29.22363281,7111.950195,17.56613922,7.888754845
2096,180.375,9.053710938,9.010742188,9.186523438,57.31394196,0.16076660199999998,52.80761719,29.07104492,7045.558594,17.65698624,7.937116146
2097,180.4664001,9.028320313,8.987304688,9.16796875,57.27885818,0.15881347699999998,52.47802734,28.87573242,7246.277831999999,17.66868019,7.908419132000001
2098,180.34452819999998,9.03515625,8.993164063,9.182617188,57.30224609,0.158081055,52.34375,28.86352539,7112.808105,16.85020256,7.957229614
2099,180.4359436,9.046875,9.002929688,9.178710938,57.46596909,0.15747070300000002,52.30712891,28.80249023,7000.802245999999,16.90356827,7.930701256
2100,180.40547180000002,9.028320313,8.984375,9.19140625,57.50105286,0.156921387,52.13623047,28.55834961,7015.172363,16.54747391,7.919844151
2101,180.4664001,9.028320313,8.986328125,9.162109375,57.384109499999994,0.15759277300000002,52.13623047,28.72314453,6909.536620999999,16.87509537,7.928383827
2102,180.375,9.064453125,9.016601563,9.209960938,57.44258118,0.16027832,52.60009766,29.1015625,7196.834961,18.17024231,7.951167107000001
2103,180.375,9.069335938,9.025390625,9.198242188,57.37241364,0.161315918,52.86865234,29.16259766,6957.074219,18.11339188,7.938423157000001
2104,180.3140564,9.083984375,9.040039063,9.224609375,57.36071777,0.163879395,53.01513672,29.296875,6995.569336,17.89210892,7.9098067279999995
2105,180.2835999,9.106445313,9.060546875,9.24609375,57.46596909,0.164245605,53.21044922,29.51660156,7148.330566,18.07705498,7.919573784
2106,180.2226563,9.108398438,9.05859375,9.217773438,57.41918945,0.166015625,53.39355469,29.69970703,7077.538573999999,18.34430122,7.938918591
2107,180.34452819999998,9.127929688,9.083007813,9.267578125,57.5127449,0.166564941,53.47900391,29.69360352,7026.039551000001,18.73547745,7.915944099
2108,180.2531281,9.080078125,9.033203125,9.212890625,57.31394196,0.165100098,53.31420898,29.53491211,6862.55957,18.30149841,7.884000778
2109,180.39022830000002,9.05859375,9.015625,9.215820313,57.48935699,0.159667969,52.71606445,29.04663086,7219.274414,17.40060806,7.913861752000001
2110,180.4207001,9.064453125,9.01953125,9.201171875,57.46596909,0.16217041,52.97241211,29.25415039,7184.952148,18.68472481,7.917937756000001
2111,180.2988281,9.092773438,9.047851563,9.23046875,57.41918945,0.162902832,53.05786133,29.43725586,7029.947754000001,17.82243538,7.906112193999999
2112,180.35977169999998,9.072265625,9.029296875,9.209960938,57.47766113,0.161804199,52.92358398,29.22973633,6982.906738,17.4877758,7.921725273
2113,180.4511719,9.068359375,9.02734375,9.216796875,57.52444077,0.16015625,52.63671875,29.00390625,6944.341309,17.572465899999997,7.867089748
2114,180.375,9.053710938,9.008789063,9.202148438,57.57121658,0.15893554699999998,52.47802734,28.90625,6824.655762,16.89489555,7.863941193
2115,180.4359436,9.051757813,9.004882813,9.18359375,57.5127449,0.158325195,52.44750977,28.91845703,7223.5,17.00055695,7.903054714
2116,180.375,9.008789063,8.965820313,9.161132813,57.45427322,0.153808594,51.837158200000005,28.30810547,7235.741698999999,15.96949768,7.9152116779999995
2117,180.48164369999998,8.982421875,8.943359375,9.125,57.66477203,0.15057373,51.41601563,27.92358398,6933.786133,15.40462685,7.8361635210000005
2118,180.4511719,8.96875,8.930664063,9.11328125,57.53613281,0.149719238,51.20849609,27.86865234,7230.256836,15.1733799,7.898329735
2119,180.39022830000002,8.981445313,8.938476563,9.157226563,57.46596909,0.15161132800000002,51.40380859,28.14941406,7229.412598000001,15.67624092,7.904279709
2120,180.35977169999998,8.963867188,8.923828125,9.118164063,57.20869446,0.152709961,51.59912109,28.11279297,7184.102539,15.78678703,7.906963825
2121,180.35977169999998,8.963867188,8.928710938,9.120117188,57.46596909,0.151977539,51.50146484,28.11279297,7154.305176000001,15.73680305,7.8859591479999995
2122,180.48164369999998,8.978515625,8.94140625,9.147460938,57.43088531,0.151977539,51.57470703,28.19213867,7093.474609000001,15.74217033,7.879889011
2123,180.48164369999998,8.979492188,8.942382813,9.143554688,57.33732986,0.151367188,51.45263672,28.19824219,7099.495117,15.58221626,7.936775684
2124,180.4511719,8.95703125,8.921875,9.108398438,57.43088531,0.15032959,51.26953125,27.83203125,7093.904785,15.67240906,7.882277012
2125,180.48164369999998,8.979492188,8.939453125,9.138671875,57.44258118,0.149475098,51.02539063,27.70996094,7078.832031,15.03962708,7.951668739
2126,180.4511719,8.981445313,8.940429688,9.131835938,57.41918945,0.151062012,51.3671875,28.07006836,7235.741698999999,15.66194534,7.885944366
2127,180.4511719,9.025390625,8.982421875,9.185546875,57.46596909,0.155700684,51.99584961,28.49121094,6894.503418000001,17.08507729,7.926738739
2128,180.39022830000002,9.055664063,9.014648438,9.200195313,57.41918945,0.159790039,52.57568359,28.93066406,7035.588867,17.78502274,7.895407677000001
2129,180.3292999,9.068359375,9.022460938,9.200195313,57.45427322,0.159606934,52.75878906,29.02832031,7077.538573999999,17.87278175,7.914818764
2130,180.35977169999998,9.08203125,9.03515625,9.206054688,57.66477203,0.16076660199999998,52.84423828,29.24804688,6982.906738,18.45734787,7.9068045620000005
2131,180.39022830000002,9.033203125,8.9921875,9.201171875,57.34902573,0.160461426,52.95410156,29.35180664,7278.214844,18.28032494,7.9042940139999995
2132,180.4511719,9.068359375,9.0234375,9.224609375,57.31394196,0.16217041,53.00292969,29.47998047,7199.802734000001,19.12941933,7.920965195
2133,180.4207001,9.072265625,9.026367188,9.221679688,57.48935699,0.161865234,52.94189453,29.4128418,6995.569336,18.74752426,7.883254527999999
2134,180.39022830000002,9.076171875,9.03125,9.215820313,57.39580154,0.16333007800000002,53.15551758,29.51660156,7080.125488,18.49069595,7.894489288
2135,180.4207001,9.072265625,9.028320313,9.211914063,57.55952454,0.160583496,52.71606445,29.05883789,6861.67041,17.99144554,7.879990101000001
2136,180.3292999,9.038085938,8.99609375,9.185546875,57.44258118,0.15802002,52.44750977,28.90625,7164.109375,17.19116783,7.907821655
2137,180.39022830000002,8.989257813,8.951171875,9.127929688,57.26716614,0.156005859,52.16674805,28.84521484,7117.955078,17.19970894,7.85833168
2138,180.4207001,9.032226563,8.991210938,9.177734375,57.52444077,0.156494141,52.21557617,28.68652344,7428.040039,16.8865509,7.857991695
2139,180.4207001,8.999023438,8.9609375,9.15625,57.44258118,0.154724121,51.92260742,28.55834961,6905.560547,16.42504692,7.896388531
2140,180.542572,9.010742188,8.973632813,9.17578125,57.44258118,0.154602051,51.97143555,28.60107422,6962.335937999999,16.53331566,7.920901775
2141,180.542572,9.006835938,8.96875,9.155273438,57.5127449,0.154968262,52.08129883,28.65600586,7421.463867,16.51317215,7.84965992
2142,180.4511719,9.0078125,8.96484375,9.178710938,57.384109499999994,0.154968262,51.93481445,28.47900391,7115.381836,16.65497017,7.909169197000001
2143,180.5121155,8.995117188,8.958984375,9.158203125,57.50105286,0.153625488,51.82495117,28.44238281,7188.773437999999,16.33084106,7.888112068
2144,180.4511719,8.997070313,8.958984375,9.140625,57.64138412,0.15234375,51.69677734,28.36914063,7105.081055,16.05269814,7.86116457
2145,180.48164369999998,8.983398438,8.948242188,9.139648438,57.39580154,0.15234375,51.58691406,28.2043457,7340.424805,16.00061607,7.891351222999999
2146,180.35977169999998,8.96484375,8.927734375,9.13671875,57.27885818,0.15057373,51.33666992,27.95410156,7167.516602,15.79541302,7.931758881
2147,180.48164369999998,8.978515625,8.940429688,9.137695313,57.45427322,0.151306152,51.42822266,28.10058594,7220.119629000001,16.09907913,7.886782169
2148,180.4207001,8.965820313,8.924804688,9.127929688,57.37241364,0.151306152,51.44042969,28.2043457,7307.089355,15.62590027,7.920385838
2149,180.4207001,8.950195313,8.91796875,9.108398438,57.22038651,0.151428223,51.48925781,28.25927734,7477.586914,16.25498962,7.942058563
2150,180.542572,8.978515625,8.943359375,9.147460938,57.39580154,0.153503418,51.72729492,28.34472656,7248.383301000001,16.44695473,7.90476656
2151,180.4207001,9.0234375,8.981445313,9.174804688,57.53613281,0.15515136699999998,51.94091797,28.46679688,7126.096191,17.26042557,7.930017948
2152,180.5121155,9.025390625,8.98828125,9.198242188,57.50105286,0.156799316,52.28271484,28.81469727,6834.040039,17.02100563,7.8608284
2153,180.4511719,9.051757813,9.009765625,9.21875,57.46596909,0.15893554699999998,52.56347656,29.08325195,7155.158203,17.98679352,7.888000965
2154,180.35977169999998,9.088867188,9.045898438,9.244140625,57.57121658,0.160644531,52.82592773,29.14428711,7126.952637,18.24336815,7.885310173
2155,180.4207001,9.091796875,9.047851563,9.235351563,57.47766113,0.16320800800000002,53.13110352,29.50439453,7014.737793000001,18.52455711,7.8726215360000005
2156,180.39022830000002,9.045898438,9.0078125,9.204101563,57.31394196,0.158081055,52.54516602,28.97338867,7042.092285,17.78739738,7.904571056
2157,180.2988281,9.079101563,9.034179688,9.202148438,57.47766113,0.161132813,52.86254883,29.296875,7130.377441,19.17025375,7.923299789
2158,180.39022830000002,9.083007813,9.03515625,9.228515625,57.5127449,0.161865234,53.07006836,29.43115234,7113.666504000001,18.60197449,7.878846645
2159,180.35977169999998,9.081054688,9.03515625,9.2109375,57.45427322,0.160827637,52.89916992,29.30297852,7037.757323999999,17.68960571,7.893640995
2160,180.3292999,9.073242188,9.028320313,9.223632813,57.53613281,0.160461426,52.59399414,29.1015625,7304.165039,17.21632385,7.916067599999999
2161,180.39022830000002,9.016601563,8.9765625,9.182617188,57.384109499999994,0.157165527,52.31323242,28.75366211,7107.657715,16.82255745,7.89237833
2162,180.4207001,9.012695313,8.97265625,9.165039063,57.46596909,0.154724121,51.92260742,28.515625,7028.645508,16.34438324,7.906675816
2163,180.48164369999998,8.999023438,8.962890625,9.139648438,57.29055405,0.15447998,51.91650391,28.56445313,7430.504883,16.11860275,7.915960312
2164,180.48164369999998,8.991210938,8.954101563,9.146484375,57.31394196,0.154541016,51.96533203,28.58886719,7077.969727,16.49798203,7.909015179
2165,180.48164369999998,9.020507813,8.984375,9.190429688,57.53613281,0.155090332,51.89208984,28.48510742,7093.904785,16.12257385,7.911504745
2166,180.4664001,8.993164063,8.953125,9.153320313,57.47766113,0.153137207,51.78222656,28.43017578,7167.09082,16.39653397,7.864747523999999
2167,180.40547180000002,9.014648438,8.9765625,9.151367188,57.54782867,0.153991699,51.79443359,28.47290039,7267.304687999999,16.27025604,7.9072179789999995
2168,180.4664001,8.978515625,8.943359375,9.129882813,57.43088531,0.15222168,51.65405273,28.2409668,7002.109863,16.35985184,7.932862282
2169,180.4968719,8.982421875,8.94140625,9.123046875,57.34902573,0.15173339800000002,51.45874023,28.13110352,7074.519531,15.829162599999998,7.921931267000001
2170,180.375,8.952148438,8.9140625,9.127929688,57.33732986,0.15161132800000002,51.60522461,28.27758789,7387.254883,15.83443832,7.899202347
2171,180.40547180000002,8.940429688,8.90625,9.09375,57.18530273,0.15148925800000002,51.446533200000005,28.17382813,7120.098145,15.64789772,7.915024281
2172,180.4359436,8.958984375,8.921875,9.1328125,57.33732986,0.150756836,51.30004883,27.95410156,6960.58252,15.34343529,7.916492462000001
2173,180.4359436,8.950195313,8.915039063,9.106445313,57.30224609,0.150390625,51.21459961,28.0456543,7045.991698999999,15.10384178,7.917580127999999
2174,180.4968719,8.991210938,8.954101563,9.147460938,57.5127449,0.151855469,51.47094727,28.2409668,6966.279785,15.80440807,7.896101475
2175,180.4359436,9.000976563,8.9609375,9.139648438,57.43088531,0.153625488,51.80053711,28.32641602,7184.102539,16.30450439,7.898221016
2176,180.34452819999998,9.036132813,8.993164063,9.182617188,57.39580154,0.156433105,52.14233398,28.67431641,6987.712401999999,17.60478592,7.960044384
2177,180.4968719,9.030273438,8.990234375,9.1875,57.40749741,0.15637207,52.32543945,28.75366211,7260.162598000001,17.54499817,7.958045006
2178,180.4359436,9.055664063,9.013671875,9.192382813,57.5127449,0.15942382800000002,52.69775391,29.09545898,6970.221191,18.72805405,7.894351482
2180,180.2226563,9.122070313,9.075195313,9.265625,57.50105286,0.166564941,53.58886719,29.82177734,7020.391113,19.08099365,7.921927929
2181,180.3140564,9.107421875,9.059570313,9.256835938,57.46596909,0.164428711,53.25927734,29.59594727,7120.098145,19.3276329,7.906147957000001
2182,180.3140564,9.05859375,9.016601563,9.209960938,57.384109499999994,0.16101074199999998,53.03955078,29.16870117,6985.965331999999,17.83954239,7.880801201000001
2183,180.2531281,9.09375,9.047851563,9.243164063,57.41918945,0.16345214800000002,53.27148438,29.41894531,7011.691406,18.02229309,7.888402939
2184,180.2835999,9.091796875,9.044921875,9.240234375,57.45427322,0.163085938,53.02734375,29.36401367,6830.466797,18.26341057,7.930066586000001
2185,180.375,9.05078125,9.0078125,9.18359375,57.15022278,0.161987305,53.00292969,29.30908203,7233.210448999999,17.97754097,7.934468269
2186,180.40547180000002,9.059570313,9.017578125,9.212890625,57.43088531,0.161621094,52.91748047,29.38232422,6906.444336,18.01482201,7.878015518
2187,180.34452819999998,9.087890625,9.040039063,9.221679688,57.48935699,0.162353516,53.05175781,29.47387695,7016.04248,18.18054962,7.91255188
2188,180.40547180000002,9.080078125,9.033203125,9.217773438,57.33732986,0.16137695300000002,52.99072266,29.22363281,6903.350586,18.08610535,7.951629639
2189,180.375,9.069335938,9.025390625,9.216796875,57.36071777,0.16137695300000002,52.80761719,29.20532227,7252.171875,17.71723938,7.904304504
2190,180.3140564,9.083984375,9.037109375,9.21875,57.54782867,0.161804199,52.88085938,29.30908203,7324.609375,17.66261292,7.89776516
2191,180.4664001,9.060546875,9.018554688,9.215820313,57.45427322,0.161071777,52.85644531,29.30297852,7147.477051000001,17.81066322,7.900203228
2192,180.4359436,9.064453125,9.020507813,9.205078125,57.43088531,0.160522461,52.84423828,29.22973633,7205.311035,17.56521606,7.903374672000001
2193,180.3140564,9.051757813,9.0078125,9.1875,57.44258118,0.16003418,52.68554688,29.07104492,7177.302734000001,17.64536858,7.914978027
2194,180.375,9.045898438,9.002929688,9.196289063,57.46596909,0.15905761699999998,52.62451172,29.09545898,7239.536620999999,17.36070251,7.911407948
2195,180.40547180000002,9.063476563,9.013671875,9.1953125,57.47766113,0.159484863,52.60009766,29.11987305,7115.811035,17.42642593,7.931034565
2196,180.4664001,9.022460938,8.981445313,9.170898438,57.40749741,0.157165527,52.45361328,28.93066406,7146.623047,16.88482285,7.923622131
2197,180.4359436,9.024414063,8.984375,9.190429688,57.48935699,0.155578613,52.17285156,28.58886719,7068.478026999999,16.92883682,7.8694992070000005
2198,180.375,9.051757813,9.010742188,9.202148438,57.36071777,0.15942382800000002,52.31933594,28.94287109,6924.978026999999,17.01016808,7.899622917
2199,180.3140564,9.049804688,9.004882813,9.204101563,57.47766113,0.15826416,52.49023438,29.0222168,7040.791992,17.12533951,7.91824007
2200,180.34452819999998,9.073242188,9.029296875,9.205078125,57.37241364,0.16076660199999998,52.69165039,29.24194336,7169.64502,17.34710121,7.953601837000001
2201,180.34452819999998,9.064453125,9.01953125,9.22265625,57.48935699,0.159973145,52.71606445,29.13208008,7178.578125,18.00681877,7.884736537999999
2202,180.2378845,9.119140625,9.068359375,9.2578125,57.53613281,0.16467285199999998,53.240966799999995,29.54101563,7370.297852,18.37898064,7.920100212
